mission_id,keywords,mission_name,seriesName,shortDescription,astronaut_id,launch_time,land_time,launch_date,land_date,astroNumber,astronaut_name,gender,inSpace,overallNumber,spacewalkCount,species,speciesGroup,totalMinutesInSpace,totalSecondsSpacewalking,image.asset.url,awards,num_awards,country,launch_year,bio_cleaned,full_names
4QgObEwqp2QMBeQrVma82U,,STS-120 (Discovery),STS,"Discovery's crew delivered the Harmony connection module to the International Space Station where the European and Japanese modules would later be attached, relocated the P6 solar array and battery truss, performed emergency solar array surgery (with charged current still flowing through the arrays), and rotated a U.S. ISS crewmember. Coincidentally, this mission became the first time two spacecraft (Space Shuttle and ISS) were simultaneously commanded by women, with Pam Melroy commanding Shuttle Discovery and Peggy Whitson commanding the ISS. This flight marked the third and last time a Space Shuttle mission was commanded by a woman.",NSZm43AoLYq0PEOXpgADOz,,,2007-10-23,,407,Pamela A. Melroy,female,False,624.0,0.0,Human,human,55924.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/e6a951f2cce971841e354f1840dde6a4e430d1f0-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2007,"Pamela Anne Melroy is a retired United States Air Force officer and a former NASA astronaut. She served as pilot on Space Shuttle missions STS-92 and STS-112 and commanded mission STS-120 before leaving the agency in August 2009. After serving as Deputy Program Manager, Space Exploration Initiatives with Lockheed Martin, Melroy joined the Federal Aviation Administration in 2011, where she was a senior technical advisor and director of field operations for the FAA's Office of Commercial Space Transportation.In 2013, she left the FAA and joined DARPA as Deputy Director of the Tactical Technology Office. She left the agency in February, 2017.",Pamela A. Melroy
4QgObEwqp2QMBeQrVma82U,,STS-120 (Discovery),STS,"Discovery's crew delivered the Harmony connection module to the International Space Station where the European and Japanese modules would later be attached, relocated the P6 solar array and battery truss, performed emergency solar array surgery (with charged current still flowing through the arrays), and rotated a U.S. ISS crewmember. Coincidentally, this mission became the first time two spacecraft (Space Shuttle and ISS) were simultaneously commanded by women, with Pam Melroy commanding Shuttle Discovery and Peggy Whitson commanding the ISS. This flight marked the third and last time a Space Shuttle mission was commanded by a woman.",NSZm43AoLYq0PEOXpg9b4U,,,2007-10-23,,474,George D. Zamka,male,False,715.0,0.0,Human,human,41552.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/2bab89aaa803dbb046dbb8de6af70184f74372cd-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,United States of America,2007,"George David ""Zambo"" Zamka is an American NASA astronaut and United States Marine Corps pilot with over 3500 flight hours in more than 30 different aircraft. Zamka piloted the Space Shuttle Discovery in its October 2007 mission to the International Space Station and served as the commander of mission STS-130 in February 2010.",George D. Zamka
4QgObEwqp2QMBeQrVma82U,,STS-120 (Discovery),STS,"Discovery's crew delivered the Harmony connection module to the International Space Station where the European and Japanese modules would later be attached, relocated the P6 solar array and battery truss, performed emergency solar array surgery (with charged current still flowing through the arrays), and rotated a U.S. ISS crewmember. Coincidentally, this mission became the first time two spacecraft (Space Shuttle and ISS) were simultaneously commanded by women, with Pam Melroy commanding Shuttle Discovery and Peggy Whitson commanding the ISS. This flight marked the third and last time a Space Shuttle mission was commanded by a woman.",t7VBwendlcGFZIlCtEZ1dY,,,2007-10-23,,475,Douglas H. Wheelock,male,False,716.0,6.0,Human,human,256894.0,156600.0,https://cdn.sanity.io/images/2vtv415l/production/301ef10384c62bc19f4fb4672384e5ac98a04b80-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2007,"Douglas Harry ""Wheels"" Wheelock is an American engineer and  astronaut. He has flown in space twice, logging 178 days on the Space Shuttle, International Space Station, and Russian Soyuz. On July 12, 2011, Wheelock announced that he would be returning to active duty with the United States Army in support of Operation Enduring Freedom. He is currently working with NASA to test the Orion spacecraft at the Glenn Research Center in Plum Brook, Ohio.",Douglas H. Wheelock
4QgObEwqp2QMBeQrVma82U,,STS-120 (Discovery),STS,"Discovery's crew delivered the Harmony connection module to the International Space Station where the European and Japanese modules would later be attached, relocated the P6 solar array and battery truss, performed emergency solar array surgery (with charged current still flowing through the arrays), and rotated a U.S. ISS crewmember. Coincidentally, this mission became the first time two spacecraft (Space Shuttle and ISS) were simultaneously commanded by women, with Pam Melroy commanding Shuttle Discovery and Peggy Whitson commanding the ISS. This flight marked the third and last time a Space Shuttle mission was commanded by a woman.",NSZm43AoLYq0PEOXpgAS1U,,,2007-10-23,,455,Stephanie D. Wilson,female,False,688.0,0.0,Human,human,61906.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/d85247eb02cb4775f9f332a058194857aa3235aa-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2007,"Stephanie Diana Wilson is an American engineer and a NASA astronaut. She flew to space onboard three Space Shuttle missions, and is the second African American woman to go into space, after Mae Jemison. Her 42 days in space are the most of any African American astronaut, male or female.",Stephanie D. Wilson
4QgObEwqp2QMBeQrVma82U,,STS-120 (Discovery),STS,"Discovery's crew delivered the Harmony connection module to the International Space Station where the European and Japanese modules would later be attached, relocated the P6 solar array and battery truss, performed emergency solar array surgery (with charged current still flowing through the arrays), and rotated a U.S. ISS crewmember. Coincidentally, this mission became the first time two spacecraft (Space Shuttle and ISS) were simultaneously commanded by women, with Pam Melroy commanding Shuttle Discovery and Peggy Whitson commanding the ISS. This flight marked the third and last time a Space Shuttle mission was commanded by a woman.",IquDVsJ9I205j7YqxRGJ8A,,,2007-10-23,,330,Scott E. Parazynski,male,False,516.0,7.0,Human,human,83014.0,169500.0,https://cdn.sanity.io/images/2vtv415l/production/1fc17afac1f71666b0357993414133e4c9dd86d7-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2007,"Scott Edward Parazynski is an American physician and a former NASA astronaut. A veteran of five Space Shuttle flights and seven spacewalks, Parazynski's latest mission was STS-120 in October, 2007 â highlighted by a dramatic, unplanned EVA to repair a live solar array.  In May 2016 he was inducted into the United States Astronaut Hall of Fame. He retired from NASA in March 2009 to pursue entrepreneurial opportunities in the private sector, and he is currently the CEO of a technology start-up. He is the first person to have both flown in space and summited Mount Everest, the highest point on Earth.",Scott E. Parazynski
4QgObEwqp2QMBeQrVma82U,,STS-120 (Discovery),STS,"Discovery's crew delivered the Harmony connection module to the International Space Station where the European and Japanese modules would later be attached, relocated the P6 solar array and battery truss, performed emergency solar array surgery (with charged current still flowing through the arrays), and rotated a U.S. ISS crewmember. Coincidentally, this mission became the first time two spacecraft (Space Shuttle and ISS) were simultaneously commanded by women, with Pam Melroy commanding Shuttle Discovery and Peggy Whitson commanding the ISS. This flight marked the third and last time a Space Shuttle mission was commanded by a woman.",NSZm43AoLYq0PEOXpg8F7z,,,2007-10-23,,476,Paolo Nespoli,male,False,717.0,0.0,Human,human,450876.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/86696d58a2185cfd85c3ce04ebd384b53269de0b-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Italy,2007,"Major Paolo Angelo Nespoli is an Italian astronaut and engineer of the European Space Agency. In 2007, he first traveled into space aboard the Space Shuttle Discovery as a mission specialist of STS-120. In December 2010 he again traveled into space aboard the Soyuz TMA-20 spacecraft as an Expedition 26/27 flight engineer. Nespoli's third spaceflight was on board Soyuz MS-05, which launched in July 2017 for Expedition 52/53. He was also the European Space Agency's oldest active astronaut prior to his retirement in 2019.",Paolo Nespoli
4QgObEwqp2QMBeQrVma82U,,STS-120 (Discovery),STS,"Discovery's crew delivered the Harmony connection module to the International Space Station where the European and Japanese modules would later be attached, relocated the P6 solar array and battery truss, performed emergency solar array surgery (with charged current still flowing through the arrays), and rotated a U.S. ISS crewmember. Coincidentally, this mission became the first time two spacecraft (Space Shuttle and ISS) were simultaneously commanded by women, with Pam Melroy commanding Shuttle Discovery and Peggy Whitson commanding the ISS. This flight marked the third and last time a Space Shuttle mission was commanded by a woman.",NSZm43AoLYq0PEOXpg9MxU,,,2007-10-23,,419,Daniel M. Tani,male,False,639.0,6.0,Human,human,189749.0,141060.0,https://cdn.sanity.io/images/2vtv415l/production/cff6bbe0fe0ab60a8fd0fc0d005730db3127ca93-2485x2520.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2007,"Daniel M. Tani is an American engineer and a NASA astronaut. Although born in Ridley Park, Pennsylvania, he considers Lombard, Illinois, to be his hometown. With Peggy Whitson, Tani conducted the 100th spacewalk on the International Space Station.",Daniel M. Tani
4QgObEwqp2QMBeQrVmaBQ3,,STS-123 (Endeavour),STS,"During this first of three Space Shuttle flights to assemble the Japanese Kibo laboratory complex, Endeavour's crew delivered the Japanese Experiment Logistics Module to the International Space Station. The mission also rotated an ISS crewmember and brought Canada's human-esque DEXTRE robot to the outpost.",t7VBwendlcGFZIlCtEYzya,,,2008-03-11,,389,Dominic L. P. Gorie,male,False,601.0,0.0,Human,human,70566.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/4360f8229bb01bc7feaf6e9db9e405ccbd15a44f-5506x6883.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2008,Dominic Lee Pudwill Gorie is a retired United States Navy officer and NASA astronaut. He is a veteran of four space shuttle missions.,Dominic L. P. Gorie
4QgObEwqp2QMBeQrVmaBQ3,,STS-123 (Endeavour),STS,"During this first of three Space Shuttle flights to assemble the Japanese Kibo laboratory complex, Endeavour's crew delivered the Japanese Experiment Logistics Module to the International Space Station. The mission also rotated an ISS crewmember and brought Canada's human-esque DEXTRE robot to the outpost.",IquDVsJ9I205j7YqxREKih,,,2008-03-11,,480,Gregory H. Johnson,male,False,727.0,0.0,Human,human,45350.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/8d9e687b710f034ae54ea78cfb68151afcfd1fca-5398x6748.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2008,"Gregory Carl ""Ray J"" Johnson, is a former American naval officer and aviator, test pilot, aerospace engineer, and NASA astronaut. He spent his military career in both, the United States Navy and the Navy Reserve. Johnson  was the Pilot on Space Shuttle mission STS-125, the final Hubble Space Telescope servicing mission.",Gregory H. Johnson
4QgObEwqp2QMBeQrVmaBQ3,,STS-123 (Endeavour),STS,"During this first of three Space Shuttle flights to assemble the Japanese Kibo laboratory complex, Endeavour's crew delivered the Japanese Experiment Logistics Module to the International Space Station. The mission also rotated an ISS crewmember and brought Canada's human-esque DEXTRE robot to the outpost.",f0f62881-1439-4206-816c-8c57b4aefde3,,,2008-03-11,,481,Robert L. Behnken,male,False,728.0,10.0,Human,human,134622.0,220200.0,https://cdn.sanity.io/images/2vtv415l/production/fecb04c3861939edb2a945b392be7d0054370b7f-1200x1600.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident', 'Elite Spacewalker', 'Frequent Walker']",5.0,United States of America,2008,"Robert Louis ""Bob"" Behnken is a NASA astronaut and former Chief of the Astronaut Office. Behnken holds a Ph.D in Mechanical Engineering and the rank of Colonel in the U.S. Air Force, where he served before joining NASA in 2000. He flew aboard Space Shuttle missions STS-123 and STS-130 as a Mission Specialist, accumulating over 708 hours in space, including 37 hours of spacewalk time. He is married to fellow astronaut K. Megan McArthur.Following retirement of the Space Shuttle Behnken was Chief of the Astronaut Office from 2012 to 2015. Assigned to the SpaceX Dragon Capsule in 2018 as part of NASA's Commercial Crew Program, Behnken is scheduled to launch aboard the spacecraft's first crewed mission with fellow astronaut Doug Hurley on May 27, 2020. The mission, Crew Dragon Demo-2, will take Behnken and Hurley to the International Space Station, where they will dock and stay for several weeks.",Robert L. Behnken
4QgObEwqp2QMBeQrVmaBQ3,,STS-123 (Endeavour),STS,"During this first of three Space Shuttle flights to assemble the Japanese Kibo laboratory complex, Endeavour's crew delivered the Japanese Experiment Logistics Module to the International Space Station. The mission also rotated an ISS crewmember and brought Canada's human-esque DEXTRE robot to the outpost.",NSZm43AoLYq0PEOXpgA9OU,,,2008-03-11,,482,Michael J. Foreman,male,False,729.0,5.0,Human,human,38247.0,116340.0,https://cdn.sanity.io/images/2vtv415l/production/1a1f07e9b601d2688b565edd81ede03b7c05ced8-960x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,United States of America,2008,"Michael James Foreman is a retired U.S. Navy pilot and a NASA astronaut. While with NASA, Foreman was part of a mission that delivered the Japanese Experiment Module and the Canadian Special Purpose Dexterous Manipulator to the International Space Station. Foreman was also a crewmember of the STS-129 mission in November 2009. In 2018, he was elected mayor of Friendswood, Texas. His wife Lorrie is a civil engineer.",Michael J. Foreman
